id,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
22044, [1500 - 3000],2,50000,2,26,-1,-1,-1,-1,-1,-1, high school,27856,16285,9632,15025,53941, [37238 - 40527],16370,9676,15098,54207,87358,0
4192, [0 - 17800],1,[400000 - 430000],1,47,0,0,0,0,0,0, graduate school,48764,49521,48830,49728,50146, [14965 - 55773],2556,1665,1600,1800,2000,0
5513, [0 - 17800],1,[400000 - 430000],1,40,2,0,0,0,0,0, graduate school,204223,151253,138087,109094,106004, [14965 - 55773],5214,4500,5000,4200,5000,1
11893, [0 - 17800],1,[400000 - 430000],2,45,1,2,2,2,2,0, graduate school,9423,12251,12358,11865,11975, [14965 - 55773],3000,600,0,450,500,0
12974, [0 - 17800],2,[400000 - 430000],2,29,-1,-1,2,-1,0,-1, graduate school,2599,1302,1852,736,3542, [14965 - 55773],0,1852,0,3542,0,1
3354, [0 - 17800],2,[400000 - 430000],2,33,-2,-2,-2,-1,0,0, graduate school,2500,500,210,210,-90, [14965 - 55773],500,210,0,0,0,0
7304, [0 - 17800],1,[400000 - 430000],2,50,0,0,0,0,0,0, graduate school,13277,10834,10531,10239,5741, [14965 - 55773],1087,297,309,220,100,0
721, [0 - 17800],1,[400000 - 430000],2,27,0,0,0,0,0,0, graduate school,9876,11115,12915,14415,0, [14965 - 55773],1500,2000,2000,0,0,0
12785, [0 - 17800],2,[400000 - 430000],1,34,0,0,0,0,0,0, graduate school,133452,136194,137490,106322,104583, [14965 - 55773],7000,5421,4000,4000,4200,0
55, [0 - 17800],2,[400000 - 430000],2,30,2,-1,-1,-1,-1,-1, graduate school,300,1159,2280,300,4250, [14965 - 55773],1159,2280,300,4250,909,0
13583, [7000 - 11477],2,[210000 - 310000],1,26,3,2,2,2,2,2, high school,8601,10862,11485,11006,12270, [200822 - 293281],2405,1100,0,1600,0,1
11771, [7000 - 11477],1,[210000 - 310000],1,60,0,0,0,0,0,0, high school,198147,200431,200252,202789,205082, [200822 - 293281],7529,10005,8015,10018,7715,0
20676, [7000 - 11477],2,[210000 - 310000],1,36,0,0,0,0,0,0, high school,77452,74773,76908,77068,78434, [200822 - 293281],3500,4000,3200,4000,2700,0
22726, [7000 - 11477],2,[210000 - 310000],2,40,-1,-1,-2,-2,-1,-1, high school,-28,-28,-28,2816,2118, [200822 - 293281],0,0,2844,2118,0,0
21585, [7000 - 11477],1,[210000 - 310000],2,41,0,0,0,0,0,0, high school,342174,298536,168389,151755,73083, [200822 - 293281],9278,7000,7000,5000,188000,0
23115, [7000 - 11477],1,[210000 - 310000],2,22,-1,5,4,3,2,5, high school,9860,9565,9265,11951,12189, [200822 - 293281],0,0,3000,1000,0,0
15074, [7000 - 11477],2,[210000 - 310000],2,26,1,2,2,2,0,0, high school,15374,16141,15593,15908,16757, [200822 - 293281],1300,0,564,1100,1000,1
22369, [7000 - 11477],2,[210000 - 310000],1,42,-1,-1,-1,-1,-1,-1, high school,4905,9764,3829,4248,3747, [200822 - 293281],9764,3829,4248,3747,3569,0
19971, [7000 - 11477],2,[210000 - 310000],2,25,0,0,2,2,2,2, high school,28789,31026,31401,31986,32468, [200822 - 293281],2998,1183,1400,1139,0,0
16625, [928 - 6372],1,200000,1,38,0,0,0,0,0,-1, graduate school,25023,16392,7467,6727,994, [0 - 11740],1432,1000,520,1097,2236,0
20187, [928 - 6372],2,200000,2,31,-1,-1,-1,-2,-2,-2, graduate school,87,0,0,0,0, [0 - 11740],0,0,0,0,35520,0
18652, [928 - 6372],2,200000,2,34,0,0,0,0,0,0, graduate school,77387,78995,80190,79920,80972, [0 - 11740],4200,4500,3000,3200,3000,0
2326, [928 - 6372],1,200000,2,29,0,0,0,-2,-2,-2, graduate school,11860,0,0,0,0, [0 - 11740],0,0,0,0,0,0
12888, [928 - 6372],2,200000,2,32,1,-1,-1,-1,-1,0, graduate school,1733,-153,6540,632,316, [0 - 11740],0,7009,632,0,36049,0
23708, [928 - 6372],1,200000,1,42,0,0,0,0,0,0, graduate school,28281,29826,28572,9072,0, [0 - 11740],3000,1000,500,0,0,0
479, [928 - 6372],2,200000,2,31,1,-2,-2,-2,-2,-2, graduate school,0,0,0,0,0, [0 - 11740],0,0,0,0,1576,0
1372, [928 - 6372],2,200000,1,33,0,0,0,0,0,0, graduate school,125283,120957,41771,42648,43495, [0 - 11740],3085,1493,1548,1556,1700,0
16643, [928 - 6372],1,200000,2,38,-2,-2,-2,-2,-2,-2, graduate school,14118,38645,5235,4710,6392, [0 - 11740],38722,5235,4710,6392,12576,0
231, [6410 - 9000],2,200000,2,22,1,-2,-2,-2,-2,-2, graduate school,0,0,0,0,0, [188553 - 199891],0,0,0,0,0,1
9750, [6410 - 9000],2,200000,1,39,-1,-1,2,-1,-1,-1, graduate school,4070,3629,1570,248,1247, [188553 - 199891],3,1575,248,1247,621,0
20417, [6410 - 9000],2,200000,1,37,0,0,2,0,0,0, graduate school,48783,47681,46039,47197,46683, [188553 - 199891],0,1742,1900,1703,3612,0
2565, [6410 - 9000],2,200000,1,38,0,0,0,0,0,0, graduate school,49874,47329,35587,36193,29978, [188553 - 199891],5000,5000,5000,5000,15000,0
1206, [6410 - 9000],1,200000,2,40,3,3,5,4,3,2, graduate school,10940,10630,10320,9865,10055, [188553 - 199891],0,0,0,500,0,0
6658, [6410 - 9000],1,200000,1,30,0,0,0,0,0,0, graduate school,49502,46418,19980,19751,20477, [188553 - 199891],1621,1000,1000,1204,1000,1
7186, [6410 - 9000],2,200000,1,35,1,-1,-1,-2,-2,-2, graduate school,3209,0,0,0,0, [188553 - 199891],0,0,0,0,0,1
14492, [6410 - 9000],2,200000,2,27,2,0,0,-1,-1,-1, graduate school,11243,4396,3120,1805,16820, [188553 - 199891],1396,3125,1805,16820,3000,0
9864, [6410 - 9000],1,200000,2,43,0,0,0,0,-1,-1, graduate school,111594,58039,3818,1318,0, [188553 - 199891],2507,1500,2000,0,1333,0
3495, [1400 - 46895],1,[20000 - 500000],1,39,0,0,0,0,0,0, university,128636,127237,94159,95794,89345, [5433 - 60799],5900,4000,3000,5000,3000,0
12811, [1400 - 46895],2,[20000 - 500000],1,37,-1,-1,-1,0,0,0, university,1302,18666,19623,21268,23038, [5433 - 60799],18666,2000,3000,3000,1200,1
17592, [1400 - 46895],2,[20000 - 500000],2,29,0,0,0,0,0,0, university,30912,33740,15272,17015,18740, [5433 - 60799],25099,2000,2000,2000,2000,0
3490, [1400 - 46895],1,[20000 - 500000],2,28,-1,-1,-1,-1,-1,-1, university,6672,11201,9718,8781,11846, [5433 - 60799],11244,9747,8806,11872,19035,0
8576, [1400 - 46895],2,[20000 - 500000],1,36,-1,-1,-1,-1,-1,-1, university,1460,4337,0,2649,708, [5433 - 60799],4507,999,2649,787,288,0
17755, [1400 - 46895],2,[20000 - 500000],2,37,-1,-1,-1,-1,-1,-1, university,0,740,871,1980,0, [5433 - 60799],740,871,1980,0,0,0
2351, [1400 - 46895],1,[20000 - 500000],1,46,0,0,0,0,0,0, university,27822,28702,29119,29240,28664, [5433 - 60799],1733,1150,1480,1200,3135,0
9607, [1400 - 46895],2,[20000 - 500000],2,27,0,0,0,0,0,0, university,165400,166712,170059,154387,157832, [5433 - 60799],6000,6000,6000,6000,6000,0
11576, [1400 - 46895],2,[20000 - 500000],2,27,-1,-1,-1,-2,-2,-1, university,60857,26324,26091,9558,4242, [5433 - 60799],27056,26096,9605,4242,930,0
195, [2502 - 6817],2,200000,2,40,0,0,0,0,0,-2, graduate school,20396,20102,19575,0,0, [170 - 1488],2203,2114,0,0,0,0
10023, [2502 - 6817],2,200000,2,34,-2,-1,-1,-2,-2,-2, graduate school,12656,5570,2285,0,0, [170 - 1488],5570,2285,0,0,0,0
20332, [2502 - 6817],2,200000,1,38,-2,-2,-2,-2,-2,-2, graduate school,-40,-40,-40,7980,20603, [170 - 1488],0,0,8020,20706,36759,0
6101, [2502 - 6817],1,200000,2,25,-2,-2,-2,-2,-2,-2, graduate school,1347,3969,1855,3569,3823, [170 - 1488],4122,1865,3611,3823,19386,0
23576, [2502 - 6817],1,200000,2,32,2,0,0,0,0,0, graduate school,255607,258394,261024,260672,263894, [170 - 1488],11000,11009,10000,10000,10000,1
3297, [2502 - 6817],1,200000,1,39,-1,-1,-1,-1,-1,-1, graduate school,326,326,326,326,326, [170 - 1488],326,326,326,326,326,1
13756, [2502 - 6817],2,200000,2,33,-2,-2,-2,-2,-2,-2, graduate school,0,0,0,0,0, [170 - 1488],0,0,0,0,766,0
4581, [2502 - 6817],2,200000,1,40,2,2,2,2,-2,-2, graduate school,2500,2500,0,0,0, [170 - 1488],0,0,0,0,0,1
15826, [2502 - 6817],2,200000,2,42,2,0,0,2,2,2, graduate school,35539,38246,37332,39702,38932, [170 - 1488],3600,0,3000,0,3500,1
18372, [0 - 836],2,30000,2,36,-1,-1,-1,-1,-1,0, high school,1974,2774,43824,11308,3540, [-330 - 836],2774,43831,11308,0,824,0
21565, [0 - 836],1,30000,2,38,-1,-1,-1,-1,-1,-1, high school,1995,2791,4644,2936,2245, [-330 - 836],2803,4680,2956,2254,1811,0
2928, [0 - 836],1,30000,2,28,1,-2,-2,-2,-2,-2, high school,0,0,0,0,0, [-330 - 836],0,0,0,0,0,1
16871, [0 - 836],1,30000,2,55,0,0,0,2,0,0, high school,70055,18997,10404,11170,380, [-330 - 836],1833,1100,2300,0,400,1
1871, [0 - 836],2,30000,2,26,0,0,0,-1,0,0, high school,27797,5958,11341,5259,4278, [-330 - 836],1000,11360,486,478,0,0
10819, [0 - 836],1,30000,2,39,0,0,0,0,-2,-2, high school,9671,11500,0,0,0, [-330 - 836],2000,0,0,0,0,0
15620, [0 - 836],2,30000,1,39,-1,0,0,0,0,0, high school,146519,144315,130807,124688,122518, [-330 - 836],4631,5066,5033,5007,5125,0
17978, [0 - 836],2,30000,1,36,-1,-1,-1,-1,0,-1, high school,341,165,1031,487,863, [-330 - 836],165,1031,0,863,487,1
16494, [0 - 836],1,30000,2,33,-1,-1,0,-1,0,0, high school,765,1277,42402,33855,32349, [-330 - 836],1004,42522,1026,10000,1041,0
14185, [0 - 5596],1,[160000 - 170000],1,32,2,2,3,2,2,2, high school,39589,40160,40796,41526,42209, [246 - 4202],1500,1600,1700,1500,3600,1
8059, [0 - 5596],2,[160000 - 170000],2,30,1,-2,-2,-1,-1,-1, high school,0,0,830,0,10533, [246 - 4202],0,830,0,10533,13877,0
8770, [0 - 5596],1,[160000 - 170000],3,45,-1,0,-1,-1,-1,-1, high school,22385,3000,5260,1025,5900, [246 - 4202],3008,5260,1025,5900,2800,0
17879, [0 - 5596],2,[160000 - 170000],2,37,-2,-2,-2,-2,-2,-2, high school,31187,1280,7623,0,11353, [246 - 4202],1280,7643,0,11353,2576,0
587, [0 - 5596],2,[160000 - 170000],2,25,2,0,0,2,0,0, high school,19258,23416,22768,23243,23718, [246 - 4202],4790,0,816,833,2000,1
12713, [0 - 5596],2,[160000 - 170000],2,29,0,0,2,0,0,0, high school,123536,104817,102161,85512,83028, [246 - 4202],4000,4500,3500,4000,3500,0
8945, [0 - 5596],2,[160000 - 170000],2,50,-1,-1,-1,-1,-1,-1, high school,11753,0,2855,1730,0, [246 - 4202],0,2855,1730,0,11150,0
5077, [0 - 5596],1,[160000 - 170000],2,45,0,0,0,0,0,0, high school,132154,129237,90981,92580,77184, [246 - 4202],4900,2807,2898,2713,2885,1
11324, [0 - 5596],1,[160000 - 170000],3,58,0,0,0,0,0,0, high school,47179,47445,17945,18165,18557, [246 - 4202],1289,789,659,694,623,0
3044, [0 - 20000],2,[320000 - 360000],2,33,0,0,0,0,2,2, university,37873,34499,28300,24237,12860, [314309 - 358895],5000,10000,0,4000,10000,0
20959, [0 - 20000],2,[320000 - 360000],1,50,0,0,0,0,0,0, university,171626,175869,180891,184952,182328, [314309 - 358895],7000,8000,7032,13603,5000,0
16077, [0 - 20000],2,[320000 - 360000],1,53,1,2,2,2,2,2, university,109067,117301,113926,120846,118804, [314309 - 358895],10000,0,8800,0,8000,0
19609, [0 - 20000],1,[320000 - 360000],2,35,1,2,2,2,2,3, university,10600,20406,20774,22132,21497, [314309 - 358895],10000,1000,2000,0,0,1
19049, [0 - 20000],1,[320000 - 360000],2,28,0,0,-2,-2,-1,-1, university,-4,-4,-4,801,192850, [314309 - 358895],0,0,805,192869,7012,0
514, [0 - 20000],2,[320000 - 360000],1,44,2,2,2,2,2,2, university,181779,192189,195517,199250,195874, [314309 - 358895],15000,8000,7000,0,15000,1
22109, [0 - 20000],2,[320000 - 360000],1,26,0,0,0,0,0,0, university,46607,47329,45854,46822,47567, [314309 - 358895],1807,1800,1701,2002,1853,0
11108, [0 - 20000],2,[320000 - 360000],2,22,1,-1,0,0,0,0, university,19786,20517,13167,10686,10074, [314309 - 358895],1154,413,372,500,1225,0
6180, [0 - 20000],1,[320000 - 360000],2,29,-1,-1,-1,-1,-1,0, university,-78,622,-10,326,326, [314309 - 358895],700,0,652,0,0,0
4640, [0 - 5174],2,280000,2,40,-1,-1,-1,-1,0,0, university,329,-1404,3596,8596,8941, [2103 - 6714],5000,5000,5000,4000,3000,0
22232, [0 - 5174],2,280000,1,41,0,0,0,0,0,0, university,80193,73318,70523,55318,50236, [2103 - 6714],3336,2372,1453,1536,1300,0
1912, [0 - 5174],1,280000,3,50,2,0,0,0,0,0, university,12981,14450,14903,16500,18715, [2103 - 6714],2000,693,2000,2500,668,1
12866, [0 - 5174],2,280000,2,25,0,0,3,2,2,2, university,28970,28233,27481,29484,30157, [2103 - 6714],0,0,2471,1300,4800,0
9300, [0 - 5174],2,280000,1,37,-1,-1,0,0,0,0, university,54223,57299,50418,48093,3389, [2103 - 6714],6600,400,4000,1771,0,1
18628, [0 - 5174],2,280000,2,36,1,-2,-1,-1,-1,-2, university,964,613,1797,679,10643, [2103 - 6714],615,1834,682,10697,30451,0
312, [0 - 5174],1,280000,1,44,0,0,0,0,0,0, university,91989,87720,76218,72090,71620, [2103 - 6714],4013,3011,3000,3001,2653,0
12958, [0 - 5174],2,280000,2,35,-1,-1,-1,-1,-1,-1, university,344,891,889,889,739, [2103 - 6714],891,889,889,739,1807,0
8353, [0 - 5174],1,280000,1,39,-1,-1,-1,-1,-1,-1, university,8681,8888,4932,10986,5081, [2103 - 6714],8888,4932,10986,5081,4321,0
18719, [0 - 2520],2,360000,1,40,1,-2,-2,-2,-2,-2, university,14447,6791,6495,5093,5503, [-307 - 4528],6835,6535,5118,5529,10026,0
1188, [0 - 2520],2,360000,2,48,1,-1,-1,-1,-1,-1, university,3044,3044,5283,1660,6671, [-307 - 4528],3044,5283,1660,6671,493,0
16613, [0 - 2520],1,360000,2,34,2,2,2,0,0,0, university,20690,20075,19492,19859,19232, [-307 - 4528],0,1500,805,7000,542,1
10611, [0 - 2520],2,360000,2,27,-2,-2,-1,0,0,0, university,-3341,116659,119808,122181,130976, [-307 - 4528],120000,5003,5000,10979,5016,1
11734, [0 - 2520],1,360000,2,36,0,0,2,0,0,0, university,302561,283356,275361,268871,256974, [-307 - 4528],1514,9122,9518,9209,10213,0
5526, [0 - 2520],1,360000,2,30,-1,2,2,-1,-1,-1, university,998,0,499,724,390, [-307 - 4528],0,499,724,390,424,0
23612, [0 - 2520],1,360000,1,46,0,0,-1,-1,-1,-2, university,10095,1494,2200,0,0, [-307 - 4528],1504,2506,0,0,0,0
22974, [0 - 2520],2,360000,2,40,-2,-2,-2,-2,-2,-2, university,0,0,0,0,0, [-307 - 4528],0,0,0,0,0,1
1348, [0 - 2520],2,360000,1,51,0,0,0,0,0,-1, university,21899,20895,11241,-861,38040, [-307 - 4528],2000,1000,0,39500,1500,0
9515, [0 - 9804],2,130000,1,47,2,0,0,2,2,2, graduate school,12047,15257,15410,15917,15514, [0 - 836],3750,700,900,0,600,1
3523, [0 - 9804],1,130000,2,25,-2,-2,-2,-2,-2,-2, graduate school,0,390,749,390,0, [0 - 836],390,749,390,0,805,1
15186, [0 - 9804],2,130000,2,35,0,0,0,0,0,0, graduate school,10834,15251,12159,9581,15222, [0 - 836],8000,9400,1000,6000,3000,0
2076, [0 - 9804],2,130000,2,39,1,-2,-2,-2,-2,-2, graduate school,0,0,0,0,0, [0 - 836],0,0,0,0,0,0
9893, [0 - 9804],1,130000,1,33,2,2,0,0,0,0, graduate school,30060,28391,26156,25377,27422, [0 - 836],1500,1000,1000,3800,0,1
19869, [0 - 9804],1,130000,2,63,-1,-1,-1,-1,0,0, graduate school,42898,26096,396988,348029,173170, [0 - 836],26099,397092,7864,3785,0,0
22953, [0 - 9804],2,130000,2,43,0,0,0,0,0,0, graduate school,59910,55122,54006,50779,50257, [0 - 836],2063,1779,2087,1743,1800,0
14779, [0 - 9804],2,130000,2,23,-1,-1,-2,-2,-2,-2, graduate school,0,0,0,0,0, [0 - 836],0,0,0,0,0,0
9301, [0 - 9804],1,130000,2,33,0,0,0,-1,-1,-2, graduate school,40102,78400,3000,0,0, [0 - 836],40129,3000,0,0,0,0
17993, [0 - 5743],2,[130000 - 260000],2,32,-1,-1,2,-1,-1,-1, unknown,9814,6690,1196,416,620, [0 - 22335],443,1196,2080,620,928,0
6816, [0 - 5743],1,[130000 - 260000],1,34,0,0,0,0,0,0, unknown,68904,68863,33809,34764,36989, [0 - 22335],2627,1210,1500,3000,2000,1
5565, [0 - 5743],2,[130000 - 260000],2,27,-1,0,0,0,0,2, unknown,136157,115733,93359,55264,11292, [0 - 22335],9851,4214,4300,0,1000,0
11921, [0 - 5743],1,[130000 - 260000],2,40,1,3,2,0,0,0, unknown,8790,8505,9557,10395,11227, [0 - 22335],0,1200,1000,1000,1000,0
7785, [0 - 5743],1,[130000 - 260000],2,54,-1,-1,-1,0,-1,2, unknown,64445,11680,4060,17903,15961, [0 - 22335],11680,0,17964,61,620,0
14324, [0 - 5743],1,[130000 - 260000],1,34,0,0,0,0,0,0, unknown,353481,152132,138990,136778,137641, [0 - 22335],6000,4974,5041,5215,7000,0
4111, [0 - 5743],1,[130000 - 260000],1,41,-1,-1,-1,0,-1,-1, unknown,390,780,390,390,390, [0 - 22335],780,0,390,390,1170,1
3959, [0 - 5743],1,[130000 - 260000],2,40,-1,-1,-1,-1,-1,-1, unknown,0,715,715,715,865, [0 - 22335],715,715,715,865,715,0
17502, [0 - 5743],2,[130000 - 260000],1,28,2,2,2,2,2,0, unknown,210333,206332,214981,194817,186895, [0 - 22335],0,12014,0,5307,5001,1
2134, [0 - 5000],1,[230000 - 240000],2,33,1,2,0,0,0,0, high school,30425,30615,29304,28996,28970, [-608 - 5325],1753,1200,1041,1194,1100,0
11903, [0 - 5000],1,[230000 - 240000],1,36,2,2,2,2,2,2, high school,115764,117426,119000,120528,123451, [-608 - 5325],5000,5000,5000,5000,0,1
21071, [0 - 5000],1,[230000 - 240000],2,22,1,2,0,0,0,0, high school,17692,19136,20080,17366,17128, [-608 - 5325],1736,1618,902,1000,869,0
5313, [0 - 5000],2,[230000 - 240000],2,24,2,2,2,0,0,0, high school,28926,28167,28568,29019,30430, [-608 - 5325],0,1168,1060,1900,0,0
3335, [0 - 5000],2,[230000 - 240000],1,41,0,0,0,0,0,0, high school,50967,29143,33520,19060,14275, [-608 - 5325],10000,5000,3000,3000,5000,0
13230, [0 - 5000],1,[230000 - 240000],1,41,1,2,2,0,0,0, high school,18015,17437,18448,18815,19210, [-608 - 5325],0,1306,673,698,1547,0
10820, [0 - 5000],2,[230000 - 240000],1,28,0,0,0,0,0,0, high school,75262,49919,43303,27929,15530, [-608 - 5325],1200,1077,3000,633,8000,0
7548, [0 - 5000],1,[230000 - 240000],2,37,0,-1,2,0,0,0, high school,2536,1100,710,320,-70, [-608 - 5325],0,0,0,0,1000,1
13956, [0 - 5000],2,[230000 - 240000],2,29,0,0,0,2,0,0, high school,88345,94597,92077,93272,96298, [-608 - 5325],8600,0,3500,7100,3600,0
21674, [3338 - 6000],1,[90000 - 110000],2,34,0,0,0,-2,-2,-2, graduate school,2700,0,0,0,0, [81463 - 103701],0,0,0,0,0,1
827, [3338 - 6000],2,[90000 - 110000],1,42,0,0,0,0,0,0, graduate school,52914,49483,49292,49460,49470, [81463 - 103701],2003,1802,1783,1783,1756,0
23405, [3338 - 6000],1,[90000 - 110000],1,35,0,0,0,0,0,0, graduate school,78241,76401,76435,77434,79223, [81463 - 103701],2824,2456,2245,2500,1200,0
2931, [3338 - 6000],2,[90000 - 110000],2,29,-2,-2,-2,-2,-2,-2, graduate school,723,723,1038,2035,3664, [81463 - 103701],723,1038,2035,3664,723,0
15292, [3338 - 6000],2,[90000 - 110000],2,33,-1,-1,-1,-1,-1,-1, graduate school,1155,1868,874,1735,1940, [81463 - 103701],1873,876,1741,2245,0,0
1145, [3338 - 6000],2,[90000 - 110000],2,25,2,3,2,2,2,2, graduate school,67930,72205,73116,74801,73444, [81463 - 103701],6000,2700,3000,0,5300,0
21935, [3338 - 6000],2,[90000 - 110000],2,24,0,0,-1,0,0,0, graduate school,126091,128636,103400,40638,11104, [81463 - 103701],137549,3519,1180,0,0,0
21512, [3338 - 6000],1,[90000 - 110000],2,33,-1,-1,-1,-1,-1,-1, graduate school,316,316,316,316,316, [81463 - 103701],316,316,316,316,1316,0
3975, [3338 - 6000],2,[90000 - 110000],1,42,0,0,0,0,0,0, graduate school,122241,113434,115273,97040,89942, [81463 - 103701],6000,5000,5000,4000,3000,0
17475, [0 - 1500],2,20000,2,23,0,0,0,0,0,0, university,26226,18726,19225,18299,20056, [9493 - 10774],2326,1600,0,4000,0,0
4680, [0 - 1500],2,20000,2,24,-1,-1,-1,-1,0,-1, university,306,995,1055,102,2110, [9493 - 10774],995,1055,0,2110,0,0
1159, [0 - 1500],1,20000,2,36,0,0,2,0,0,2, university,28255,27507,27952,31136,30486, [9493 - 10774],0,1200,3800,0,1500,0
16452, [0 - 1500],1,20000,1,32,0,0,0,0,-2,-2, university,110787,112900,0,0,0, [9493 - 10774],5500,0,0,0,0,0
22993, [0 - 1500],2,20000,1,50,0,0,0,0,0,0, university,34713,39803,41790,44351,46194, [9493 - 10774],6000,3000,3500,3500,1600,0
8427, [0 - 1500],1,20000,1,48,0,0,0,0,0,0, university,161797,165107,105508,108101,110094, [9493 - 10774],6607,3773,4290,4164,2000,0
4389, [0 - 1500],1,20000,1,29,1,2,0,0,0,0, university,21799,23130,24432,26862,29244, [9493 - 10774],1698,2000,3000,3000,5000,0
6979, [0 - 1500],2,20000,1,51,1,2,2,2,2,2, university,16591,16027,17160,16743,17961, [9493 - 10774],0,1400,0,1500,800,0
22189, [0 - 1500],2,20000,2,30,0,0,2,0,0,0, university,84064,79988,79291,53876,49513, [9493 - 10774],0,4382,1822,2000,2000,0
820, [10041 - 20000],1,[480000 - 500000],2,27,1,2,0,0,2,2, graduate school,42381,46663,49877,50734,49764, [309558 - 403800],5000,4000,1800,0,2000,1
10674, [10041 - 20000],1,[480000 - 500000],2,37,1,-2,-1,-1,-1,-1, graduate school,-870,390,-710,260,10, [309558 - 403800],2000,0,1500,1000,1000,0
4094, [10041 - 20000],2,[480000 - 500000],2,26,0,0,2,0,0,-1, graduate school,148806,139462,125046,46364,83460, [309558 - 403800],6,4578,1427,87179,26291,1
8477, [10041 - 20000],2,[480000 - 500000],1,34,2,2,2,0,0,0, graduate school,22256,21660,22055,22603,23133, [309558 - 403800],0,1000,1000,1000,1000,1
10036, [10041 - 20000],1,[480000 - 500000],1,36,0,0,0,2,2,2, graduate school,26663,28509,27381,29054,28052, [309558 - 403800],3000,0,2500,0,1500,1
3835, [10041 - 20000],1,[480000 - 500000],2,30,0,0,0,0,0,0, graduate school,48465,57928,60359,69782,83991, [309558 - 403800],10000,3000,10000,15000,326,0
6293, [10041 - 20000],1,[480000 - 500000],2,39,0,0,-1,0,0,2, graduate school,11774,6328,4714,42184,39576, [309558 - 403800],6336,10,39585,39,1087,0
14152, [10041 - 20000],1,[480000 - 500000],1,30,3,2,2,7,7,7, graduate school,2400,2400,2400,2400,2400, [309558 - 403800],0,0,0,0,0,1
21303, [10041 - 20000],1,[480000 - 500000],1,38,-1,-1,-1,-1,-1,-1, graduate school,2430,2430,2430,2430,2430, [309558 - 403800],2430,2430,2430,2430,2599,0
3533, [7500 - 125000],2,[120000 - 150000],2,45,0,0,0,-1,-1,-1, high school,8139,8966,8294,3902,468, [94953 - 149540],1000,8294,3902,468,291,0
23332, [7500 - 125000],1,[120000 - 150000],2,31,0,0,0,0,0,2, high school,84583,86357,88149,93654,82166, [94953 - 149540],3134,3228,7000,0,3000,0
17747, [7500 - 125000],2,[120000 - 150000],2,39,2,2,2,0,0,2, high school,111115,107185,108569,112541,114885, [94953 - 149540],0,5399,8000,5000,0,0
3777, [7500 - 125000],2,[120000 - 150000],2,29,3,2,0,0,2,0, high school,85548,85391,50605,49666,50689, [94953 - 149540],2500,5864,0,2000,2000,1
3107, [7500 - 125000],2,[120000 - 150000],1,42,0,0,0,0,0,0, high school,18974,18586,18957,19374,19583, [94953 - 149540],1285,656,699,2000,1286,0
19037, [7500 - 125000],1,[120000 - 150000],2,23,0,0,0,0,0,0, high school,10867,11585,12899,13087,13327, [94953 - 149540],1198,1512,700,600,2700,0
4795, [7500 - 125000],2,[120000 - 150000],2,49,2,2,4,4,4,4, high school,150,150,150,150,150, [94953 - 149540],0,0,0,0,0,1
1641, [7500 - 125000],1,[120000 - 150000],1,29,2,2,2,0,0,0, high school,11718,11238,12735,14359,19076, [94953 - 149540],0,2000,2000,5000,0,0
5664, [7500 - 125000],2,[120000 - 150000],1,27,2,2,2,2,2,2, high school,30416,29628,32350,33218,32532, [94953 - 149540],0,3218,1532,0,2257,1
11338, [0 - 30000],2,[380000 - 580000],2,24,0,0,0,0,0,0, university,18948,16923,12103,11519,11611, [261502 - 476396],2001,401,1000,1000,1000,0
12351, [0 - 30000],1,[380000 - 580000],1,59,-1,-1,-1,-1,-1,-1, university,1443,1443,1443,1443,1443, [261502 - 476396],1443,1443,1443,1443,1443,0
5599, [0 - 30000],1,[380000 - 580000],2,38,0,0,0,0,0,0, university,109495,48950,20253,18810,19496, [261502 - 476396],21287,1353,1000,1000,607,0
9210, [0 - 30000],2,[380000 - 580000],2,25,-1,-1,-1,-1,-1,-1, university,4357,10513,9137,7781,28870, [261502 - 476396],10513,9137,7781,28870,15000,0
10907, [0 - 30000],2,[380000 - 580000],1,26,1,2,0,0,0,0, university,42779,34992,25916,27207,26192, [261502 - 476396],1424,1500,1677,1500,1500,1
3508, [0 - 30000],2,[380000 - 580000],2,41,-1,-1,2,0,0,-1, university,34000,28854,92952,50089,2165, [261502 - 476396],0,70000,32000,2165,41242,0
20686, [0 - 30000],2,[380000 - 580000],2,35,0,0,-1,-1,0,0, university,11506,1024,16453,4131,4006, [261502 - 476396],1024,16469,131,322,40000,0
17629, [0 - 30000],2,[380000 - 580000],2,29,0,0,2,0,0,0, university,77970,70557,71867,72137,72955, [261502 - 476396],0,3200,2750,3000,5800,1
23446, [0 - 30000],1,[380000 - 580000],1,39,0,0,0,0,0,0, university,192560,198501,194782,191172,193267, [261502 - 476396],10061,7071,6514,7081,10121,0
11785, [0 - 6439],1,[260000 - 280000],1,45,-1,-1,-1,-1,-1,-2, university,2930,2228,452,0,0, [-650 - 9103],2228,452,0,0,0,0
16883, [0 - 6439],1,[260000 - 280000],1,50,1,-2,-1,-1,-1,-1, university,0,191,2160,0,900, [-650 - 9103],191,2160,0,900,2000,0
